"Country code","Country name","Series code","Series name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"UMC","Upper middle income","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"68062.300000000003","..","..","..","..","102798","..","..","..","..","155164.79999999999","..","..","..","..","243471","..","..","..","..","..",".."
"URY","Uruguay","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","2.3999999999999999","..","..","..","..","29.300000000000001","..","..","..","..","59.100000000000001","..","..","..","..","..",".."
"USA","United States","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"92595.5","..","..","..","..","109280.89999999999","..","..","..","..","170020.29999999999","..","..","..","..","239517.20000000001","..","..","..","..","..",".."
"UZB","Uzbekistan","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","33.899999999999999","..","..","..","..","192","..","..","..","..","607.5","..","..","..","..","..",".."
"VCT","St. Vincent and the Grenadines","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"VEN","Venezuela, RB","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"3248.0999999999999","..","..","..","..","2275.6999999999998","..","..","..","..","2101.0999999999999","..","..","..","..","2468.4000000000001","..","..","..","..","..",".."
"VIR","Virgin Islands (U.S.)","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"VNM","Vietnam","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","..",".."
"VUT","Vanuatu","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"WBG","West Bank and Gaza","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"WLD","World","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"325579.70000000001","..","..","..","..","393393","..","..","..","..","519307.90000000002","..","..","..","..","724182.59999999998","..","..","..","..","..",".."
"WSM","Samoa","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"YEM","Yemen, Rep.","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","..",".."
"ZAF","South Africa","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"1491.0999999999999","..","..","..","..","1136.2","..","..","..","..","1728.5","..","..","..","..","2551.6999999999998","..","..","..","..","..",".."
"ZAR","Congo, Dem. Rep.","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","..",".."
"ZMB","Zambia","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","0","..","..","..","..","0.10000000000000001","..","..","..","..","0.40000000000000002","..","..","..","..","..",".."
"ZWE","Zimbabwe","EN.ATM.GHGO.KT.CE","Other GHG emissions, total (KtCO2e)",0,1,"0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","0","..","..","..","..","..",".."
"ABW","Aruba","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"ADO","Andorra","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"AFG","Afghanistan","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"AGO","Angola","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"49530","..","..","..","..","42370.599999999999","..","..","..","..","43131.400000000001","..","..","..","..","45408.800000000003","..","..","..","..","..",".."
"ALB","Albania","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"2537.1999999999998","..","..","..","..","2763.8000000000002","..","..","..","..","2578.0999999999999","..","..","..","..","2406.6999999999998","..","..","..","..","..",".."
"ARE","United Arab Emirates","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"14735.299999999999","..","..","..","..","16378.299999999999","..","..","..","..","24126.900000000001","..","..","..","..","23282.900000000001","..","..","..","..","..",".."
"ARG","Argentina","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"111048.3","..","..","..","..","107973.7","..","..","..","..","100260.39999999999","..","..","..","..","101820.7","..","..","..","..","..",".."
"ARM","Armenia","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"2890.5","..","..","..","..","2427.5","..","..","..","..","2565.0999999999999","..","..","..","..","2961.8000000000002","..","..","..","..","..",".."
"ASM","American Samoa","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"ATG","Antigua and Barbuda","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"AUS","Australia","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"115277.8","..","..","..","..","113112.89999999999","..","..","..","..","130753.8","..","..","..","..","126487.8","..","..","..","..","..",".."
"AUT","Austria","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"10020.5","..","..","..","..","9550.7999999999993","..","..","..","..","8972.7000000000007","..","..","..","..","8514.8999999999996","..","..","..","..","..",".."
"AZE","Azerbaijan","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"17373","..","..","..","..","9110.5","..","..","..","..","34496.699999999997","..","..","..","..","36607.199999999997","..","..","..","..","..",".."
"BDI","Burundi","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BEL","Belgium","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"12865.5","..","..","..","..","12673.299999999999","..","..","..","..","11667.5","..","..","..","..","10063.200000000001","..","..","..","..","..",".."
"BEN","Benin","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"4847.3000000000002","..","..","..","..","4638","..","..","..","..","4216.1000000000004","..","..","..","..","4080.4000000000001","..","..","..","..","..",".."
"BFA","Burkina Faso","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BGD","Bangladesh","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"86756.699999999997","..","..","..","..","85075.800000000003","..","..","..","..","88869.600000000006","..","..","..","..","92413.899999999994","..","..","..","..","..",".."
"BGR","Bulgaria","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"14451","..","..","..","..","11846","..","..","..","..","11722","..","..","..","..","10866.5","..","..","..","..","..",".."
"BHR","Bahrain","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"1785.7","..","..","..","..","1930.9000000000001","..","..","..","..","2368.5","..","..","..","..","2765.5","..","..","..","..","..",".."
"BHS","Bahamas, The","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BIH","Bosnia and Herzegovina","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"5891","..","..","..","..","1635.0999999999999","..","..","..","..","2763.3000000000002","..","..","..","..","2740.6999999999998","..","..","..","..","..",".."
"BLR","Belarus","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"17112.200000000001","..","..","..","..","12998.6","..","..","..","..","11282.799999999999","..","..","..","..","11497.9","..","..","..","..","..",".."
"BLZ","Belize","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BMU","Bermuda","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BOL","Bolivia","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"23192.799999999999","..","..","..","..","23477.400000000001","..","..","..","..","20248.900000000001","..","..","..","..","30349.799999999999","..","..","..","..","..",".."
"BRA","Brazil","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"314736.90000000002","..","..","..","..","352060.09999999998","..","..","..","..","345192.90000000002","..","..","..","..","492159.70000000001","..","..","..","..","..",".."
"BRB","Barbados","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BRN","Brunei Darussalam","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"3700.8000000000002","..","..","..","..","5990.6000000000004","..","..","..","..","4994.8999999999996","..","..","..","..","5770.8000000000002","..","..","..","..","..",".."
"BTN","Bhutan","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"BWA","Botswana","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"5812.3999999999996","..","..","..","..","5172","..","..","..","..","3825.5","..","..","..","..","4500.5","..","..","..","..","..",".."
"CAF","Central African Republic","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CAN","Canada","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"68318.800000000003","..","..","..","..","93803.100000000006","..","..","..","..","83575.199999999997","..","..","..","..","89337.800000000003","..","..","..","..","..",".."
"CHE","Switzerland","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"5729","..","..","..","..","5301.3999999999996","..","..","..","..","4918.8000000000002","..","..","..","..","4747.8000000000002","..","..","..","..","..",".."
"CHI","Channel Islands","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CHL","Chile","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"12115","..","..","..","..","14358.9","..","..","..","..","16849.099999999999","..","..","..","..","18149.099999999999","..","..","..","..","..",".."
"CHN","China","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"1037310.8","..","..","..","..","1093619.5","..","..","..","..","1059439.3","..","..","..","..","1333098.1000000001","..","..","..","..","..",".."
"CIV","Cote d'Ivoire","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"11243","..","..","..","..","11186.5","..","..","..","..","13195.9","..","..","..","..","10996.6","..","..","..","..","..",".."
"CMR","Cameroon","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"13502.6","..","..","..","..","21567.200000000001","..","..","..","..","21264","..","..","..","..","18518","..","..","..","..","..",".."
"COG","Congo, Rep.","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"6230.8000000000002","..","..","..","..","5439.3000000000002","..","..","..","..","5458.6999999999998","..","..","..","..","5583.8999999999996","..","..","..","..","..",".."
"COK","Cook Islands","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"COL","Colombia","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"51184.699999999997","..","..","..","..","53065.099999999999","..","..","..","..","55555.199999999997","..","..","..","..","58107.599999999999","..","..","..","..","..",".."
"COM","Comoros","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CPV","Cape Verde","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CRI","Costa Rica","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"3752.3000000000002","..","..","..","..","3044.0999999999999","..","..","..","..","2912.8000000000002","..","..","..","..","2579.5999999999999","..","..","..","..","..",".."
"CUB","Cuba","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"11966.799999999999","..","..","..","..","10337.299999999999","..","..","..","..","10717.6","..","..","..","..","9454.7000000000007","..","..","..","..","..",".."
"CUW","Curacao","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CYM","Cayman Islands","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"CYP","Cyprus","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"440.30000000000001","..","..","..","..","519.20000000000005","..","..","..","..","565.20000000000005","..","..","..","..","615.70000000000005","..","..","..","..","..",".."
"CZE","Czech Republic","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"19273.299999999999","..","..","..","..","12821.9","..","..","..","..","12429.1","..","..","..","..","11497.4","..","..","..","..","..",".."
"DEU","Germany","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"122515.89999999999","..","..","..","..","100574.8","..","..","..","..","82251.199999999997","..","..","..","..","67581.5","..","..","..","..","..",".."
"DJI","Djibouti","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"DMA","Dominica","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"DNK","Denmark","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"7975.1999999999998","..","..","..","..","8189.6999999999998","..","..","..","..","8117.5","..","..","..","..","7934.8000000000002","..","..","..","..","..",".."
"DOM","Dominican Republic","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"5857.1000000000004","..","..","..","..","6349","..","..","..","..","5770.6000000000004","..","..","..","..","6081.1000000000004","..","..","..","..","..",".."
"DZA","Algeria","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"40726","..","..","..","..","57734.099999999999","..","..","..","..","58824.099999999999","..","..","..","..","54218.599999999999","..","..","..","..","..",".."
"EAP","East Asia & Pacific","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"1548297.1000000001","..","..","..","..","1634458.8999999999","..","..","..","..","1584777.8999999999","..","..","..","..","1928354.7","..","..","..","..","..",".."
"ECA","Europe & Central Asia","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"1132573.8999999999","..","..","..","..","857334.30000000005","..","..","..","..","834171.19999999995","..","..","..","..","936607.80000000005","..","..","..","..","..",".."
"ECU","Ecuador","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"13054.799999999999","..","..","..","..","15499.6","..","..","..","..","14365.1","..","..","..","..","17125.299999999999","..","..","..","..","..",".."
"EGY","Egypt, Arab Rep.","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"27838.599999999999","..","..","..","..","31906.299999999999","..","..","..","..","35513","..","..","..","..","46996.199999999997","..","..","..","..","..",".."
"EMU","Euro area","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"388338.90000000002","..","..","..","..","358799.40000000002","..","..","..","..","346982.40000000002","..","..","..","..","317704.40000000002","..","..","..","..","..",".."
"ERI","Eritrea","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"1884","..","..","..","..","1861.9000000000001","..","..","..","..","2579.5","..","..","..","..","2466.9000000000001","..","..","..","..","..",".."
"ESP","Spain","EN.ATM.METH.KT.CE","Methane (CH4) emissions, total (KtCO2e)",0,1,"32468.099999999999","..","..","..","..","32163.200000000001","..","..","..","..","34396.300000000003","..","..","..","..","36338.199999999997","..","..","..","..","..",".."
